date,Volume,Open,High,Low,Close,ATR,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot,Worth,CC
2020-11-21 07:00:00,7604935.5,0.3572,0.3602,0.3548,0.358,0.005400000000000016,False,True,False,False,False,-1.0,0.0,0.0,0.358,0.358,0.06648044692737431
2020-11-21 08:00:00,21799889.29,0.358,0.3819,0.3579,0.3818,0.014700000000000019,False,False,True,False,False,1.0,0.3818,6.0,0.358,0.3570692,0.06648044692737431
2020-11-21 09:00:00,20282018.3,0.3818,0.3827,0.36439999999999995,0.367,0.015900000000000025,False,False,False,False,False,2.0,0.367,1.0,0.358,0.34322785856469357,-0.03876375065479298
2020-11-21 10:00:00,8610096.62,0.367,0.3747,0.3659,0.3682,0.014125000000000013,False,False,False,False,False,2.0,0.367,2.0,0.358,0.3443501294918806,0.003269754768392419
2020-11-21 11:00:00,8751094.35,0.36819999999999997,0.3755,0.36819999999999997,0.3738,0.012760000000000016,False,False,False,False,False,1.0,0.3738,6.0,0.358,0.34958739381875326,0.015209125475285079
2020-11-21 12:00:00,29050984.7,0.3738000000000001,0.39770000000000005,0.3695,0.3944,0.015333333333333357,False,False,False,False,False,1.0,0.3944,6.0,0.358,0.36885304473546354,0.05510968432316732
2020-11-21 13:00:00,59883060.4,0.39440000000000003,0.4383,0.39310000000000006,0.4181,0.019600000000000013,False,False,False,False,False,1.0,0.4181,6.0,0.358,0.391017895547407,0.060091277890466754
2020-11-21 14:00:00,40474558.83,0.4181,0.4259,0.40440000000000004,0.4186,0.019837500000000008,False,False,False,False,False,1.0,0.4186,6.0,0.358,0.391485508433735,0.0011958861516383479
2020-11-21 15:00:00,22852930.27,0.41859999999999997,0.4279,0.409,0.4273,0.019733333333333342,False,False,False,False,False,1.0,0.4273,6.0,0.358,0.39962197265584076,0.020783564261825038
2020-11-21 16:00:00,28904295.24,0.4273,0.431,0.412,0.4153,0.01966000000000001,False,False,False,False,False,2.0,0.4153,1.0,0.358,0.3883992633839707,-0.02808331383103213
