date,Volume,Open,High,Low,Close,ATR,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot,Worth,CC
2020-11-24 19:00:00,28077565.06,606.99,607.99,603.78,607.04,9.770651809662967,False,False,False,False,False,1.0,608.09,5.0,621.53,601.1129074594064,8.237367996177802e-05
2020-11-24 20:00:00,20180453.26,607.49,612.8,602.53,607.0,9.795619219179818,False,False,False,False,False,1.0,608.09,5.0,621.53,601.1129074594064,-6.58935160779972e-05
2020-11-24 21:00:00,18745379.88,607.0,608.15,598.44,599.63,9.791338258220822,False,False,False,False,False,2.0,599.63,1.0,621.53,601.1129074594064,-0.012141680395387211
2020-11-24 22:00:00,12580732.39,599.63,603.79,597.44,603.16,9.619271345309777,False,False,False,False,False,1.0,603.16,6.0,621.53,601.1129074594064,0.005886963627570241
2020-11-24 23:00:00,19992604.69,603.18,606.13,602.88,604.98,9.300807778044287,False,False,False,False,False,1.0,604.98,6.0,621.53,601.1129074594064,0.0030174414748989076
2020-11-25 00:00:00,27684869.06,604.98,605.51,601.68,601.68,9.027267389142075,False,False,False,False,False,2.0,601.68,1.0,621.53,601.1129074594064,-0.005454725776058877
2020-11-25 01:00:00,23317285.08,601.68,608.71,599.17,605.28,9.052904019684975,False,False,False,False,False,1.0,605.28,6.0,621.53,601.1129074594064,0.005983246908655815
2020-11-25 02:00:00,24589330.92,604.71,604.72,593.5,594.18,9.189258818700726,False,False,False,False,False,2.0,594.18,1.0,621.53,601.1129074594064,-0.0183386201427439
2020-11-25 03:00:00,37096772.3,594.18,595.48,581.3,584.96,9.438795877765692,False,False,False,False,False,2.0,584.96,1.0,621.53,601.1129074594064,-0.015517183345114094
2020-11-25 04:00:00,22996771.9,584.96,589.92,581.27,582.13,9.399356083877406,False,False,False,False,False,2.0,582.13,1.0,621.53,601.1129074594064,-0.004837937636761547
2020-11-25 05:00:00,17636884.33,582.13,590.24,580.02,589.63,9.440388279683537,False,False,False,False,False,1.0,589.63,6.0,621.53,601.1129074594064,0.012883720131242171
2020-11-25 06:00:00,24022478.91,589.77,595.4,589.54,593.13,9.26136886569936,False,False,False,False,False,1.0,593.13,6.0,621.53,601.1129074594064,0.005935925919644536
2020-11-25 07:00:00,19509550.74,593.13,596.63,592.64,592.83,8.997800422414393,False,False,False,False,False,1.0,593.13,6.0,621.53,601.1129074594064,-0.0005057913105052103
2020-11-25 08:00:00,28651815.54,592.83,597.7,590.81,595.98,8.892410401293679,False,False,False,False,False,1.0,595.98,6.0,621.53,601.1129074594064,0.005313496280552554
2020-11-25 09:00:00,9775423.08,596.24,596.94,593.88,595.53,8.600789881228998,False,False,False,False,False,1.0,595.98,6.0,621.53,601.1129074594064,-0.0007550588945938186
2020-11-25 10:00:00,15747625.39,595.53,604.65,595.45,602.03,8.630750387167545,False,False,False,False,False,1.0,602.03,6.0,621.53,601.1129074594064,0.010914647456887083
2020-11-25 11:00:00,11779745.76,602.03,602.93,599.13,601.43,8.389212867809166,False,False,False,False,False,1.0,602.03,5.0,621.53,601.1129074594064,-0.0009966280750128842
2020-11-25 12:00:00,25241697.99,601.18,603.42,598.78,599.75,8.201752224418707,False,False,False,False,False,1.0,602.03,2.0,621.53,601.1129074594064,-0.0027933425336280626
2020-11-25 13:00:00,44783806.28,599.75,596.99,590.27,593.15,8.265664613197773,False,False,False,False,False,2.0,593.15,1.0,621.53,601.1129074594064,-0.011004585243851617
2020-11-25 14:00:00,13634390.98,593.95,596.77,591.25,596.59,8.128381382537883,False,False,False,False,False,1.0,596.59,6.0,621.53,601.1129074594064,0.005799544803169576
2020-11-25 15:00:00,30861563.73,596.52,594.34,591.66,593.76,7.968462313410992,False,False,False,False,False,2.0,593.76,1.0,621.53,601.1129074594064,-0.004743626276002
2020-11-25 16:00:00,20727469.21,593.8,597.21,586.47,587.51,8.107039197740443,False,False,False,False,False,2.0,587.51,1.0,621.53,601.1129074594064,-0.010526138507140903
2020-11-25 17:00:00,15634477.47,587.51,590.23,583.67,590.13,8.029687237853423,False,False,False,False,False,2.0,587.51,5.0,621.53,601.1129074594064,0.00445949856172656
2020-11-25 18:00:00,17614730.24,590.25,591.92,589.25,591.16,7.76170287596075,False,False,False,False,False,1.0,591.16,6.0,621.53,601.1129074594064,0.0017453781370206922
2020-11-25 19:00:00,10680426.76,591.37,593.06,583.12,586.5,7.870617732162709,False,False,False,False,False,2.0,586.5,1.0,621.53,601.1129074594064,-0.007882806685161281
2020-11-25 20:00:00,31172643.33,586.5,588.91,574.63,581.82,8.191086845554572,False,False,False,False,False,2.0,581.82,1.0,621.53,601.1129074594064,-0.007979539641943645
2020-11-25 21:00:00,16358450.68,581.82,584.58,576.71,578.84,8.175032503276844,False,False,False,False,False,2.0,578.84,1.0,621.53,601.1129074594064,-0.005121858994190709
2020-11-25 22:00:00,29957345.33,578.84,579.51,563.17,569.49,8.583280878113003,False,False,False,False,False,2.0,569.49,1.0,621.53,601.1129074594064,-0.01615299564646533
2020-11-25 23:00:00,33647451.41,569.49,574.26,554.92,569.4,9.121116834207355,False,False,False,False,False,2.0,569.4,1.0,621.53,601.1129074594064,-0.00015803613759690638
2020-11-26 00:00:00,24085132.82,569.4,576.94,563.14,575.44,9.35506099249699,False,False,False,False,False,1.0,575.44,6.0,621.53,601.1129074594064,0.01060765718299983
2020-11-26 01:00:00,14642937.85,575.44,575.86,567.8,569.65,9.290307942872143,False,False,False,False,False,2.0,569.65,1.0,621.53,601.1129074594064,-0.010061865702766681
2020-11-26 02:00:00,29286373.96,569.65,569.87,552.17,554.64,9.710792545728538,False,False,False,False,False,2.0,554.64,1.0,621.53,601.1129074594064,-0.02634951285877296
2020-11-26 03:00:00,140612871.12,554.64,554.64,506.82,532.67,11.616252918442111,False,False,False,False,False,2.0,532.67,1.0,621.53,601.1129074594064,-0.03961127938843223
2020-11-26 04:00:00,51127494.04,532.67,537.37,520.2,526.85,11.893940272520004,False,False,False,False,False,2.0,526.85,1.0,621.53,601.1129074594064,-0.010926089323596067
2020-11-26 05:00:00,25643346.05,526.85,533.93,523.1,529.02,11.840743258894,False,False,False,False,False,2.0,526.85,3.0,621.53,601.1129074594064,0.0041188193983106025
2020-11-26 06:00:00,15149821.01,529.02,533.26,525.49,532.26,11.637206095949299,False,False,False,False,False,1.0,532.26,6.0,621.53,601.1129074594064,0.006124532153793716
2020-11-26 07:00:00,34133468.69,532.33,532.35,509.31000000000006,517.42,12.207345791151832,False,False,False,False,False,2.0,517.42,1.0,621.53,601.1129074594064,-0.02788111073535493
2020-11-26 08:00:00,123122284.89,517.42,517.42,482.39,499.75,13.34847850159424,False,False,False,False,False,2.0,499.75,1.0,621.53,601.1129074594064,-0.03415020679525327
2020-11-26 09:00:00,43441425.52,499.75,509.44999999999993,494.33,503.81,13.437054576514525,False,False,False,False,False,2.0,499.75,5.0,621.53,601.1129074594064,0.008124062031015455
2020-11-26 10:00:00,29412109.84,503.81,513.65,503.41,513.06,13.277201847688795,False,False,False,False,False,1.0,513.06,6.0,621.53,601.1129074594064,0.018360096067961962
2020-11-26 11:00:00,35326376.26,513.06,520.83,509.65,513.25,13.172341755304359,False,False,False,False,False,1.0,513.25,6.0,621.53,601.1129074594064,0.00037032705726436355
