date,Volume,Open,High,Low,Close,ATR,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot,Worth,CC
2020-11-21 07:00:00,138272.91,5.288,5.357,5.282,5.341,0.07500000000000018,False,False,False,False,False,-1.0,0.0,0.0,5.341,5.341,0.019659239842725995
2020-11-21 08:00:00,228017.35,5.341,5.446,5.341,5.446,0.08999999999999986,False,False,False,False,False,-1.0,0.0,0.0,5.341,5.341,0.019659239842725995
2020-11-21 09:00:00,300029.67,5.446,5.45,5.27,5.27,0.1200000000000001,False,False,False,False,True,-1.0,0.0,0.0,5.341,5.341,-0.03231729709878817
2020-11-21 10:00:00,86280.21,5.27,5.353,5.258,5.287,0.11375000000000002,False,False,False,False,False,-1.0,0.0,0.0,5.341,5.341,0.003225806451613078
2020-11-21 11:00:00,102218.45,5.287,5.323,5.17,5.226,0.12160000000000011,False,True,False,False,False,-1.0,0.0,0.0,5.226,5.341,-0.011537734064686944
2020-11-21 12:00:00,204441.88,5.226,5.317,5.173,5.305,0.12533333333333344,False,False,True,False,False,1.0,5.305,6.0,5.226,5.327113399999999,0.015116724071947862
2020-11-21 13:00:00,268713.46,5.305,5.402,5.296,5.389,0.12257142857142865,False,False,False,False,False,1.0,5.389,6.0,5.226,5.411463546201697,0.015834118755890803
2020-11-21 14:00:00,914684.27,5.389,5.545,5.375,5.545,0.12850000000000006,False,False,False,False,False,1.0,5.545,6.0,5.226,5.568113817719133,0.02894785674522171
2020-11-21 15:00:00,442670.23,5.545,5.599,5.483,5.582,0.12711111111111123,False,False,False,False,False,1.0,5.582,6.0,5.226,5.605268048784166,0.0066726780883679115
2020-11-21 16:00:00,1025782.0,5.582,5.82,5.542,5.678,0.14220000000000016,False,False,False,False,False,1.0,5.678,6.0,5.226,5.701668215871819,0.01719813686850591
2020-11-21 17:00:00,267550.95,5.678000000000001,5.704,5.567,5.675,0.1417272727272728,False,False,False,False,False,1.0,5.678,6.0,5.226,5.698655710650329,-0.0005283550545966964
2020-11-21 18:00:00,124781.27,5.674999999999999,5.713000000000001,5.594,5.68,0.13983333333333348,False,False,False,False,False,1.0,5.68,6.0,5.226,5.703676552686145,0.0008810572687223406
2020-11-21 19:00:00,107901.74,5.68,5.709,5.632,5.678,0.13500000000000012,False,False,False,False,False,1.0,5.68,6.0,5.226,5.701668215871819,-0.00035211267605628205
2020-11-21 20:00:00,172340.87,5.678,5.710000000000001,5.607,5.71,0.13271428571428587,False,False,False,False,False,1.0,5.71,6.0,5.226,5.7338016049010365,0.005635787249031354
2020-11-21 21:00:00,163419.27,5.71,5.78,5.678,5.741,0.13066666666666685,False,False,False,False,False,1.0,5.741,6.0,5.226,5.76493082552309,0.00542907180385277
2020-11-21 22:00:00,255550.54,5.741,5.744,5.634,5.735,0.12937500000000013,False,False,False,False,False,1.0,5.741,6.0,5.226,5.758905815080113,-0.0010451140916215573
2020-11-21 23:00:00,220155.49,5.735,5.799,5.692,5.781,0.1280588235294119,False,False,False,False,False,1.0,5.781,6.0,5.226,5.805097561809613,0.008020924149956254
