date,open,high,low,close,volume,ATR,CC,Top_p15_a4,Btm_p15_a4,Buy_p15_a4,Sell_p15_a4,Top_p40_a1,Btm_p40_a1,Buy_p40_a1,Sell_p40_a1,ODR,Top,Btm,Trend,WM,Band,last_pivot,ma7,ma21,26ema,12ema,MACD,ema,COPC_11_14_10,LDECAY_5,DEC_1,DEMA_10,DCL_20_20,DCM_20_20,DCU_20_20,EFI_13,EMA_10,ENTP_10,MFI_14,MIDPOINT_2,MIDPRICE_2,MOM_10,NATR_14,NVI_1,OBV,OHLC4,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATRr_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,ADX_14,DMP_14,DMN_14,AMATe_LR_2,AMATe_SR_2,AO_5_34,OBV_min_2,OBV_max_2,OBVe_4,OBVe_12,AOBV_LR_2,AOBV_SR_2,PDIST,PCTRET_1,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSL_12,PVI_1,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,ROC_10,RSI_14,RSX_14,RVGI_14_4,RVGIs_14_4,RVI_14,SINWMA_14,SKEW_30,SLOPE_1,SWMA_10,T3_10_0.7,TEMA_10,THERMO_20_2_0.5,THERMOma_20_2_0.5,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TRIX_30_9,TRIXs_30_9,TRUERANGE_1,TSI_13_25,TTM_TRND_6,EOM_14_100000000,ER_10,BULLP_13,BEARP_13,FISHERT_9_1,FISHERTs_9_1,FWMA_10,HA_open,HA_high,HA_low,HA_close,HILO_13_21,HILOl_13_21,HILOs_13_21,HL2,WILLR_14,WMA_10,ZL_EMA_10,Z_30,UI_14,UO_7_14_28,VAR_30,VIDYA_14,VTXP_14,VTXM_14,VWAP_D,VWMA_10,WCP,SMA_10,SMI_5_20_5,SMIs_5_20_5,SMIo_5_20_5,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,SSF_10_2,STDEV_30,STOCHk_14_3_3,STOCHd_14_3_3,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,CDL_DOJI_10_0.1,CDL_INSIDE,CFO_9,CG_10,CHOP_14_1_100,CKSPl_10_1_9,CKSPs_10_1_9,CMF_20,CMO_14,HLC3,HMA_10,INC_1,INERTIA_20_14,KAMA_10_2_30,KCLe_20_2,KCBe_20_2,KCUe_20_2,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,PVOL,PVR,PVT,PWMA_10,QQE_14_5_4.236,QQE_14_5_4.236_RSIMA,QQEl_14_5_4.236,QQEs_14_5_4.236,QS_10,QTL_30_0.5,RMA_10,KURT_30,LR_14,LOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MAD_30,MASSI_9_25,MCGD_10,MEDIAN_30
2018-05-09,0.2787,0.2817,0.2679,0.2778,49372.18,0.013799999999999979,-0.05903527717782564,True,False,False,False,True,False,False,False,False,True,False,-1.0,0.0,0.0,0.2778,0.26298571428571427,0.2359238095238095,0.2778,0.2778,0.0,0.2778,-27.423322063783825,0.2778,0,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2696,0.27135,-0.04189999999999999,9.595602417384695,1000.0,49372.18,0.276525,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2262359443958391,0.26277999999999996,0.2993240556041608,27.81342233363335,-0.02851185649749277,-0.06521739130433164,65.07563025210152,65.05376344086086,-102.51315205679172,0.2611466666666667,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,21466.165217390615,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,19107.2,49372.18,17312.167500000003,-46372.20166666665,0,0,0.025400000000000866,-0.05903527717782564,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.2817,0.02,False,41.666666666666664,1000.0,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.01639999999999997,0.25821999999999995,0.2548800000000002,0.25488,0.007000000000000006,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.013800000000000201,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.27825,0.2817,0.2679,0.276525,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.27480000000000004,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.27580000000000005,0.2561127746390459,0.2763,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.12040642212497876,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.0,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.27580000000000005,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,13715.591604,1.0,-178670.14830813505,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.06084962913012171,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2778,0.22285
2018-05-10,0.2778,0.2818,0.2609,0.2614,30264.98,0.017349999999999977,-0.05903527717782564,False,False,False,False,False,False,False,True,False,False,False,1.0,0.2778,6.0,0.2778,0.26298571428571427,0.2359238095238095,0.2692846153846154,0.2689166666666667,-0.0003679487179487073,0.2655,-27.423322063783825,0.2614,1,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2696,0.27135,-0.04189999999999999,9.595602417384695,994.0964722822174,19107.2,0.270475,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2262359443958391,0.26277999999999996,0.2993240556041608,27.81342233363335,-0.02851185649749277,-0.7846889952152916,65.07563025210152,65.05376344086086,-102.51315205679172,0.2611466666666667,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,-7350.729615144879,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,19107.2,49372.18,17312.167500000003,-46372.20166666665,0,0,0.025400000000000866,-0.05903527717782564,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.2817,0.02,False,41.666666666666664,1000.0,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.01639999999999997,0.25821999999999995,0.2548800000000002,0.25488,0.007000000000000006,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.020900000000000196,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.2773875,0.2818,0.2609,0.270475,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.27135,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.26803333333333335,0.2561127746390459,0.26637500000000003,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.1785534216275117,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.26803333333333335,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,7911.265772000001,4.0,-178670.14830813505,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.06084962913012171,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2757080539474784,0.22285
2018-05-11,0.2614,0.2629,0.2212,0.2319,98314.17,0.025466666666666655,-0.11285386381025253,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,5.0,0.2778,0.26298571428571427,0.2359238095238095,0.2558526860522425,0.2544690531177829,-0.0013836329344595888,0.24223846153846154,-27.423322063783825,0.2319,1,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.24665,0.2515,-0.04189999999999999,9.595602417384695,994.0964722822174,-79206.97,0.24435,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2262359443958391,0.26277999999999996,0.2993240556041608,27.81342233363335,-0.02851185649749277,-0.707434052757785,65.07563025210152,65.05376344086086,-102.51315205679172,0.2611466666666667,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,-55211.104938885706,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,-79206.97,19107.2,17312.167500000003,-46372.20166666665,0,0,0.05390000000000089,-0.11285386381025253,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.2817,0.02,True,41.666666666666664,988.7146136189748,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.029500000000000026,0.25821999999999995,0.2548800000000002,0.25488,0.03970000000000001,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.04170000000000024,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.27393125,0.27393125,0.2212,0.24435,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.24205000000000002,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.23866666666666667,0.2561127746390459,0.236975,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.215972910817417,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.23866666666666667,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,22799.056022999997,3.0,-1288183.5434879372,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.11974555692863564,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.26695521821289053,0.22285
2018-05-12,0.2319,0.2697,0.2186,0.2697,159183.23,0.031874999999999994,0.16300129366106075,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,6.0,0.2778,0.26298571428571427,0.2359238095238095,0.2597237899102375,0.25927686781609194,-0.00044692209414554096,0.260775,-27.423322063783825,0.2697,0,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2508,0.24414999999999998,-0.04189999999999999,9.595602417384695,994.0964722822174,79976.26000000001,0.247475,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2262359443958391,0.26277999999999996,0.2993240556041608,27.81342233363335,-0.02851185649749277,0.7397260273972613,65.07563025210152,65.05376344086086,-102.51315205679172,0.2611466666666667,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,103972.1250611137,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,-79206.97,79976.26000000001,17312.167500000003,-46372.20166666665,0,0,0.06440000000000046,0.16300129366106075,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.2818,0.02,False,41.666666666666664,1005.0147429850808,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,0.0378,0.25821999999999995,0.2548800000000002,0.25488,0.006799999999999973,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.05110000000000023,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.259140625,0.2697,0.2186,0.247475,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.24414999999999998,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.25266666666666665,0.2561127746390459,0.25692499999999996,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.24496474748626812,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.25266666666666665,0.22989505050505055,1,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,42931.717131000005,1.0,1306523.6984266816,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,0.15100398588419828,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2672186921708084,0.22285
2018-05-13,0.2697,0.2765,0.2621,0.2731,30213.47,0.02838,0.012606599925843565,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,6.0,0.2778,0.26298571428571427,0.2359238095238095,0.26282578820155517,0.26303256342690806,0.0002067752253528954,0.26902561983471074,-27.423322063783825,0.2731,0,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2714,0.24755,-0.04189999999999999,9.595602417384695,995.3571322748018,110189.73000000001,0.27035,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2262359443958391,0.26277999999999996,0.2993240556041608,27.81342233363335,-0.02851185649749277,0.23611111111112348,65.07563025210152,65.05376344086086,-102.51315205679172,0.2611466666666667,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,119918.12311666908,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,79976.26000000001,110189.73000000001,54463.192500000005,-46372.20166666665,0,0,0.025400000000000478,0.012606599925843565,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.279272,0.04,False,41.666666666666664,1005.0147429850808,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,0.003400000000000014,0.25821999999999995,0.2548800000000002,0.25488,0.04350000000000001,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.014400000000000246,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.2533078125,0.2765,0.2533078125,0.27035,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.2693,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.2705666666666667,0.2561127746390459,0.2712,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.2640110704125933,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.2705666666666667,0.22989505050505055,1,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,8251.298657000001,2.0,1344612.6112928293,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,0.012527798333975104,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2677577736942814,0.22285
2018-05-14,0.2731,0.2766,0.2502,0.271,100955.38,0.028050000000000005,-0.007689491028927131,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,6.0,0.2778,0.26298571428571427,0.2359238095238095,0.2644630176296092,0.26496906967944994,0.0005060520498407217,0.2703436813186813,-27.423322063783825,0.271,1,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.27205,0.26339999999999997,-0.04189999999999999,9.595602417384695,995.3571322748018,9234.350000000006,0.267725,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.2272412346624398,0.26141999999999993,0.29559876533756,26.148546658679606,-0.02851185649749277,-0.07954545454544501,65.07563025210152,65.05376344086086,-102.51315205679172,0.25917333333333337,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,178043.94796515375,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,9234.350000000006,110189.73000000001,36371.65550000001,-46372.20166666665,0,0,0.050700000000000967,-0.007689491028927131,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.27684512,0.04,False,41.666666666666664,1004.2457938821881,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.0020999999999999908,0.25821999999999995,0.2548800000000002,0.25488,0.011900000000000022,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.026400000000000257,-19.87064319080129,1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.26182890625,0.2766,0.2502,0.267725,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.26339999999999997,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.2659333333333333,0.2561127746390459,0.2672,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.27361325425308325,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.2659333333333333,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,27358.907980000004,3.0,1266983.0624096366,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.0077192075999583665,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2680667566441475,0.22285
2018-05-15,0.271,0.2746,0.256,0.256,55002.24,0.026700000000000005,-0.05535055350553508,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,6.0,0.2778,0.26298571428571427,0.2359238095238095,0.26295791381530365,0.262967653160861,9.739345557369106e-06,0.2607768526989936,-27.423322063783825,0.256,1,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2635,0.26339999999999997,-0.04189999999999999,9.595602417384695,989.8220769242482,-45767.88999999999,0.2644,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.22581852842070593,0.2603399999999999,0.2948614715792939,26.520297748554956,-0.02851185649749277,-0.8064516129032048,65.07563025210152,65.05376344086086,-102.51315205679172,0.25800666666666666,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,123041.70796515458,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,-45767.88999999999,9234.350000000006,3515.8373000000065,-46372.20166666665,0,0,0.022200000000000886,-0.05535055350553508,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.2186,0.2746,0.04,True,41.666666666666664,1004.2457938821881,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.015000000000000013,0.25821999999999995,0.2548800000000002,0.25488,0.005800000000000027,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.018600000000000227,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.264776953125,0.2746,0.256,0.2644,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.2653,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.2622,0.2561127746390459,0.26065,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.273102478654681,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,-1,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.2622,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,14080.57344,4.0,962542.6196052083,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.05694137640013852,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.2666159733960209,0.22285
2018-05-16,0.256,0.256,0.235,0.2456,42809.22,0.025987500000000007,-0.04062500000000002,False,False,False,False,False,False,False,False,False,False,False,1.0,0.2778,6.0,0.2778,0.2583857142857142,0.2359238095238095,0.2601611237996152,0.2593432916356709,-0.0008178321639443209,0.2506574085365854,-27.423322063783825,0.2456,1,0.25488,0.1919,0.23685,0.2818,-15.374680083333535,0.25488,3.1897166377265482,35.94497249800676,0.2508,0.2548,-0.04189999999999999,9.595602417384695,985.7595769242482,-88577.10999999999,0.24815,-0.019260256410256388,100.0,7.14285714285714,-92.85714285714286,0.0196307570699817,0.23936021922529627,0.2630799999999999,0.2867997807747036,18.032370970582075,-0.02851185649749277,-0.49523809523807866,65.07563025210152,65.05376344086086,-102.51315205679172,0.25938000000000005,0.25035597800421955,0.2100440219957805,0.02015597800421953,0.19107399172333814,0.23714,0.288423991723339,123449.4148222975,-3255.6130846390733,51.544629303378834,8.62397880385403,43.465938644664796,0,0,-0.02163882352941171,-88577.10999999999,-45767.88999999999,-33321.34161999999,-46372.20166666665,0,0,0.03160000000000093,-0.04062500000000002,-1.3619298629392684,-8.286585803092224,0.0,-8.286585803092224,0.21972,0.2746,0.02,False,41.666666666666664,1004.2457938821881,-30.666098310905948,0.0,-30.666098310905948,-15.082793376529876,27.62579932924348,0.0,-0.1679123069257477,-0.1681705068233879,0.0,0.24951562161310292,0.7976011630060498,-0.010399999999999993,0.25821999999999995,0.2548800000000002,0.25488,0.02100000000000002,0.013352631578947373,0,0,-0.001707450278920497,-0.05597651648458676,0.02100000000000024,-19.87064319080129,-1,-0.2861906602224815,0.29864575908766916,-0.006192307692307691,-0.019592307692307687,0.0,0.0,0.24106153846153844,0.2645884765625,0.2645884765625,0.235,0.24815,0.22685384615384618,0.22470769230769233,0.22685384615384618,0.2455,-94.3037974683544,0.2494272727272727,0.2385166666666667,-0.3411449761225029,17.37269675509297,48.291716355159124,0.0004928289195402302,0.010478032321079734,0.7749675745784619,1.1929312581063434,0.24553333333333333,0.2561127746390459,0.24555,0.25487999999999994,-0.35599128540305014,-0.35599128540305014,0.0,-0.04545,0,0,1,0.26592894231250924,0.022199750438692552,13.513367226337541,18.39164954408913,90.96513119328768,87.38261398825433,0.1863237885089773,1,0.1863237885089773,0.23392945127241677,0,0,-7.059626541855632,-5.617663214061521,58.826521662043056,0.2600082832395217,0.2361530423286357,-0.01986773063066423,-44.74840134151303,0.24553333333333335,0.22989505050505055,0,44.704911063869545,0.0,0.19819999999999954,0.23714,0.27608000000000044,25.121528176617893,28.60392469245634,23.554254258735014,-22310.42063181012,-24923.22822492683,10513.944432,4.0,788630.1633552085,0.26332285156249996,37.05060031767006,27.62579932924348,37.05060031767006,43.468095487138804,-0.004429999999999779,0.22285,0.25157038385152947,-0.2799034671216385,0.23099120879120888,-0.041473248206575164,-0.012777728961410495,-0.0021203716413389605,-0.010827433000883489,0.01771466666666666,21.898797353416807,0.26369733211561136,0.22285
