Date,Volume,Open,High,Low,Close,ATR,CC,ODR,Top,Btm,Buy,Sell,Trend,WM,Band,last_pivot
2014-09-17,21056800,465.864013671875,468.17401123046875,452.4219970703125,457.3340148925781,15.75201416015625,-0.07192557601231186,False,True,False,False,False,-1.0,0.0,0.0,457.3340148925781
2014-09-18,34483200,456.8599853515625,456.8599853515625,413.10400390625,424.44000244140625,29.991012573242188,-0.07192557601231186,False,False,False,False,False,1.0,457.3340148925781,6.0,457.3340148925781
2014-09-19,37919700,424.1029968261719,427.8349914550781,384.5320129394531,394.7959899902344,34.42833455403646,-0.06984264508683824,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-20,36863600,394.6730041503906,423.2959899902344,389.88299560546875,408.90399169921875,34.17449951171875,0.03573491642945337,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-21,26580100,408.0849914550781,412.4259948730469,393.1809997558594,398.8210144042969,31.1885986328125,-0.02465854454739269,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-22,24127600,399.1000061035156,406.9159851074219,397.1300048828125,402.1520080566406,27.621495564778645,0.008352101649706567,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-23,45099500,402.0920104980469,441.5570068359375,396.1969909667969,435.7909851074219,30.155569893973215,0.08364741783421215,False,False,False,False,False,1.0,457.3340148925781,6.0,457.3340148925781
2014-09-24,30627700,435.7510070800781,436.11199951171875,421.1319885253906,423.2049865722656,28.258625030517578,-0.028880814347395978,False,False,False,False,False,1.0,457.3340148925781,6.0,457.3340148925781
2014-09-25,26814400,423.156005859375,423.5199890136719,409.4679870605469,411.5740051269531,26.680111355251736,-0.027483091679796234,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-26,21460800,411.4289855957031,414.93798828125,400.0090026855469,404.42498779296875,25.504998779296876,-0.017369943788794973,False,False,False,False,True,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-27,15029300,403.5559997558594,406.62298583984375,397.37200927734375,399.5199890136719,24.027360395951703,-0.012128327693262664,False,False,False,False,False,1.0,457.3340148925781,5.0,457.3340148925781
2014-09-28,23613300,399.47100830078125,401.0169982910156,374.3320007324219,377.1809997558594,24.248830159505207,-0.055914572166871124,False,False,False,False,False,1.0,457.3340148925781,4.0,457.3340148925781
2014-09-29,32497700,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,23.381305401141827,-0.00454420890480145,False,False,False,False,False,1.0,457.3340148925781,4.0,457.3340148925781
2014-09-30,34707300,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,22.963640485491073,0.030567238732558177,False,False,False,False,False,1.0,457.3340148925781,4.0,457.3340148925781
2014-10-01,26229400,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,22.1393310546875,-0.008603337970520819,False,False,False,False,False,1.0,457.3340148925781,4.0,457.3340148925781
2014-10-02,21777700,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,21.54006004333496,-0.0222697222086099,False,False,False,False,False,1.0,457.3340148925781,4.0,457.3340148925781
2014-10-03,30901200,375.1809997558594,377.69500732421875,357.8590087890625,359.5119934082031,21.439821131089154,-0.04148536263261304,False,False,False,False,False,1.0,457.3340148925781,3.0,457.3340148925781
2014-10-04,47236500,359.8919982910156,364.48699951171875,325.885986328125,328.8659973144531,22.39322068956163,-0.08524332054467354,False,False,False,False,False,1.0,457.3340148925781,2.0,457.3340148925781
2014-10-05,83308096,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,23.978051436574834,-0.025408487399317115,False,False,True,False,False,1.0,457.3340148925781,2.0,320.510009765625
2014-10-06,79011800,320.3890075683594,345.1340026855469,302.55999755859375,330.0790100097656,24.90784912109375,0.02985554258083245,False,False,False,False,False,1.0,457.3340148925781,3.0,320.510009765625
2014-10-07,49199900,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,24.600707397460937,0.018504665621736027,False,False,False,False,False,1.0,457.3340148925781,3.0,320.510009765625
2014-10-08,54736300,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,24.72947329711914,0.04983235561959076,False,False,False,False,False,1.0,457.3340148925781,3.0,320.510009765625
2014-10-09,83641104,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,25.24494970550537,0.03424377642532228,False,False,False,False,False,1.0,457.3340148925781,4.0,320.510009765625
2014-10-10,43665700,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,25.087900889663693,-0.009489705523839986,False,False,False,False,False,1.0,457.3340148925781,4.0,320.510009765625
2014-10-11,13345200,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,24.395506882778164,0.002038376510340001,False,False,False,False,False,1.0,457.3340148925781,4.0,320.510009765625
2014-10-12,17552800,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,24.340181611881444,0.04485245473017008,False,False,False,True,False,1.0,457.3340148925781,4.0,320.510009765625
2014-10-13,35221400,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,24.539623031775655,0.03134333965318792,False,False,False,False,False,1.0,457.3340148925781,4.0,320.510009765625
2014-10-14,38491500,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,24.376841709288435,0.026781810112118443,False,True,False,False,False,1.0,457.3340148925781,5.0,400.8699951171875
2014-10-15,25267100,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,23.831049550581824,-0.015209381938149025,False,False,False,False,False,1.0,457.3340148925781,5.0,400.8699951171875
2014-10-16,26990000,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,23.92634704863867,-0.030946924386216934,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-17,13600700,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,23.23447915909736,0.0031420128043384565,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-18,11416800,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,22.882104261201086,0.02002301076852442,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-19,5914570,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,22.112098779586344,-0.004843619645193642,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-20,16419000,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,21.59809387722812,-0.01720204787552615,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-21,14188900,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,21.10878824342531,0.009481656731152865,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-22,11641300,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,20.36969862373451,-0.00858274545359361,False,False,False,False,False,1.0,457.3340148925781,4.0,400.8699951171875
2014-10-23,26456900,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,20.781264351727472,-0.06457126822962156,False,False,False,False,True,1.0,457.3340148925781,3.0,400.8699951171875
2014-10-24,15585700,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,20.294201561387194,-0.0002008581299606238,False,False,False,False,False,1.0,457.3340148925781,3.0,400.8699951171875
2014-10-25,18127500,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,20.128690396892054,-0.03090319409850706,False,False,False,False,False,1.0,457.3340148925781,2.0,400.8699951171875
2014-10-26,11272500,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,19.886756304293545,0.02140407347467921,False,False,False,False,False,1.0,457.3340148925781,3.0,400.8699951171875
2014-10-27,13033000,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,19.333568391422617,-0.004835006905739236,False,False,False,False,False,1.0,457.3340148925781,2.0,400.8699951171875
2014-10-28,7845880,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,18.732141131519455,0.013113716357861849,False,False,False,False,False,1.0,457.3340148925781,3.0,400.8699951171875
2014-10-29,18192700,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18.92003511254114,-0.061593676352636795,False,False,False,False,False,1.0,457.3340148925781,2.0,400.8699951171875
2014-10-30,30177900,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,18.76608352781252,0.02894591678226255,False,False,False,False,False,1.0,457.3340148925781,2.0,400.8699951171875
2014-10-31,12545400,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,18.37293010825783,-0.020225535163465924,False,False,False,False,False,1.0,457.3340148925781,2.0,400.8699951171875
2014-11-01,16677200,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,18.427983554016812,-0.037160037210550945,False,False,True,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-02,8603620,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,17.927783411960505,0.00043900479879277476,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-03,12948500,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,17.457445571928886,0.005099810100901436,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-04,15655500,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,16.919073415402753,0.008969571209719529,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-05,19817200,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,16.71696892676152,0.02721393533736638,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-06,18797000,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,16.608220089798444,0.02887900040604885,False,False,False,False,False,2.0,325.7489929199219,2.0,325.7489929199219
2014-11-07,16834200,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16.325608767925708,-0.019682784596788183,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-08,8535470,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,15.753229391541142,0.008974484091493373,False,False,False,False,False,2.0,325.7489929199219,1.0,325.7489929199219
2014-11-09,24205600,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,15.934118031827365,0.0514518612438124,False,False,False,True,False,2.0,325.7489929199219,2.0,325.7489929199219
