Date,Volume,Open,High,Low,Close,ATR,CC,ODR,Top,Btm,Buy,Sell,Trend,WM,Band,last_pivot
2016-06-02,83733,1.3324999809265137,1.389240026473999,1.1449999809265137,1.2148100137710571,0.24424004554748535,-0.10241110281912735,False,False,False,False,False,-1.0,0.0,0.0,1.2148100137710571
2016-06-03,57721,1.2872799634933472,1.6645699739456177,0.7275789976119995,1.090399980545044,0.5906155109405518,-0.10241110281912735,False,False,False,False,False,-1.0,0.0,0.0,1.2148100137710571
2016-06-04,4911,1.091629981994629,1.2901699542999268,0.5758979916572571,0.5869929790496826,0.6318343281745911,-0.461671873144871,False,False,True,False,False,-1.0,0.0,0.0,0.5869929790496826
2016-06-05,41700,0.5875880122184753,1.1072800159454346,0.5807449817657471,0.7130060195922852,0.6055095046758652,0.21467554986196324,False,False,False,False,False,2.0,0.5869929790496826,1.0,0.5869929790496826
2016-06-06,95572,0.7125409841537476,1.1672899723052979,0.7125409841537476,0.768671989440918,0.5753574013710022,0.07807222985363294,False,False,False,False,False,2.0,0.5869929790496826,1.0,0.5869929790496826
2016-06-07,45931,0.7685509920120239,1.080780029296875,0.7685369849205017,0.8360660076141357,0.5315050085385641,0.08767591261161445,False,False,False,False,False,2.0,0.5869929790496826,1.0,0.5869929790496826
2016-06-08,56105,0.8368920087814331,1.019129991531372,0.8316619992256165,1.0178799629211426,0.48235686336244854,0.21746363762096443,False,False,False,False,False,2.0,0.5869929790496826,1.0,0.5869929790496826
2016-06-09,27162,1.0188599824905396,1.6401400566101074,1.0118999481201172,1.406690001487732,0.5005922690033913,0.38198024593270374,False,False,False,False,False,2.0,0.5869929790496826,2.0,0.5869929790496826
2016-06-10,63161,1.4096499681472778,1.6096199750900269,1.218000054359436,1.558500051498413,0.4884842303064134,0.10792004624339757,False,True,False,False,False,2.0,0.5869929790496826,2.0,1.558500051498413
2016-06-11,34844,1.561750054359436,1.6008100509643555,1.1040400266647339,1.366960048675537,0.48931280970573426,-0.12290022232512643,False,False,False,False,False,2.0,0.5869929790496826,2.0,1.558500051498413
2016-06-12,40758,1.3736200332641602,1.6778500080108643,1.1225099563598633,1.2245399951934814,0.49531528624621307,-0.10418742934005132,False,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-13,79492,1.222480058670044,1.6533399820327759,1.0736600160598755,1.3241599798202515,0.502345676223437,0.0813529856254549,False,False,False,False,False,2.0,0.5869929790496826,2.0,1.558500051498413
2016-06-14,51761,1.3243999481201172,1.3243999481201172,0.8019989728927612,0.9115880131721497,0.5038883915314307,-0.3115725991840552,False,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-15,41509,0.9117550253868103,1.1001299619674683,0.8243799805641174,0.9535059928894043,0.4875927908079965,0.04598346962833366,False,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-16,43878,0.9563260078430176,1.1806199550628662,0.9278150200843811,0.9280070066452026,0.47194026708602904,-0.02674234502389672,False,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-17,42057,0.9306449890136719,1.004699945449829,0.7875900268554688,0.8992239832878113,0.45601337030529976,-0.03101595478405228,False,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-18,173575,0.8985069990158081,1.1027799844741821,0.30939701199531555,0.6654800176620483,0.4758586410213919,-0.2599396479296854,True,False,False,False,False,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-19,112349,0.6658849716186523,0.74549400806427,0.4561240077018738,0.6037600040435791,0.46549816098478103,-0.0927451042561771,False,False,False,False,True,2.0,0.5869929790496826,1.0,1.558500051498413
2016-06-20,1771960,0.6042429804801941,0.6042429804801941,0.22705000638961792,0.2897369861602783,0.46085051956929657,-0.5201123224131865,False,False,False,False,False,2.0,0.2897369861602783,1.0,1.558500051498413
2016-06-21,626728,0.2892090082168579,0.29221799969673157,0.2177180051803589,0.23059600591659546,0.4415329933166504,-0.2041195396812988,False,False,False,False,False,2.0,0.23059600591659546,1.0,1.558500051498413
2016-06-22,878411,0.2302519977092743,0.2349109947681427,0.1765120029449463,0.18852800130844116,0.42237629324197773,-0.18243162729960694,False,False,False,False,False,2.0,0.18852800130844116,1.0,1.558500051498413
2016-06-23,530030,0.19137899577617645,0.20527100563049316,0.17296400666236877,0.19947099685668945,0.40287282852828504,0.058044404397758376,False,False,False,False,False,2.0,0.18852800130844116,1.0,1.558500051498413
2016-06-24,715427,0.19998300075531006,0.21899700164794922,0.18043099343776703,0.19503599405288696,0.3846574875123799,-0.022233822829836436,False,False,False,False,False,2.0,0.18852800130844116,1.0,1.558500051498413
2016-06-25,412951,0.19349800050258636,0.24379099905490875,0.18989500403404236,0.20188100636005402,0.3681194128878042,0.03509614899755853,False,False,False,False,False,2.0,0.18852800130844116,1.0,1.558500051498413
2016-06-26,328673,0.20478299260139465,0.20515300333499908,0.15002599358558655,0.16597700119018555,0.35246979273088463,-0.17784736571915938,False,False,False,False,False,2.0,0.16597700119018555,1.0,1.558500051498413
2016-06-27,169379,0.17000700533390045,0.17865300178527832,0.15763600170612335,0.17518700659275055,0.33589715309829815,0.0554896481833147,False,False,False,False,False,2.0,0.16597700119018555,1.0,1.558500051498413
2016-06-28,228770,0.17409999668598175,0.17846199870109558,0.1422320008277893,0.1456409990787506,0.32091379533704856,-0.16865410334160358,False,False,False,False,False,2.0,0.1456409990787506,1.0,1.558500051498413
2016-06-29,234893,0.14656800031661987,0.16606999933719635,0.13943800330162048,0.14513899385929108,0.30619970537197494,-0.003446867452399749,False,False,False,False,False,2.0,0.14513899385929108,1.0,1.558500051498413
2016-06-30,311148,0.14323200285434723,0.15922899544239044,0.13565200567245483,0.1394439935684204,0.292068569591873,-0.039238251137332814,False,False,True,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-01,233053,0.139274001121521,0.15151600539684296,0.13063299655914307,0.1448879987001419,0.2785092915541643,0.03904080048489367,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-02,261410,0.14497500658035278,0.20182499289512634,0.13843099772930145,0.1804019957780838,0.26775352673474734,0.2451134489851099,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-03,334447,0.18074600398540497,0.20886899530887604,0.16125699877738953,0.19279299676418304,0.2567464502245843,0.06868549836522697,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-04,301807,0.1928340047597885,0.22048300504684448,0.18933600187301636,0.22047999501228333,0.2454664778720465,0.14360997916312246,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-05,225635,0.22530899941921234,0.22651399672031403,0.20258000493049622,0.2200160026550293,0.23438985356793507,-0.002104464657794347,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-06,218669,0.21995000541210175,0.23917600512504578,0.2096399962902069,0.2280369997024536,0.22414716133128026,0.03645642567191221,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.1394439935684204
2016-07-07,268443,0.22829200327396393,0.2359360009431839,0.21565599739551544,0.2299010008573532,0.2139538034420997,0.008174117171036999,False,True,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-08,203189,0.2331870049238205,0.23579099774360657,0.17501799762248993,0.1937279999256134,0.20629476327605054,-0.15734164182340415,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-09,106202,0.19369100034236908,0.22898000478744507,0.19073399901390076,0.2210569977760315,0.19789232540092522,0.14106891033258862,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-10,88774,0.22455699741840363,0.22455699741840363,0.20379400253295898,0.2183309942483902,0.18903585887515117,-0.012331677146919406,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-11,88436,0.21804800629615784,0.21926599740982056,0.20775100588798523,0.21669700741767883,0.1801598155074854,-0.007483989327014218,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-12,136972,0.21689699590206146,0.21697700023651123,0.19703200459480286,0.19975300133228302,0.17214907451419653,-0.07819215543081592,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-13,103542,0.19973599910736084,0.2118459939956665,0.19364100694656372,0.19364100694656372,0.16445187014094184,-0.03059775995832059,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-14,154375,0.19320599734783173,0.20317000150680542,0.18167400360107422,0.19630900025367737,0.1573040765291813,0.013778038800685843,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-15,115159,0.1966249942779541,0.21044699847698212,0.18891699612140656,0.20492100715637207,0.150515372820501,0.043869648826930785,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-16,36850,0.2050819993019104,0.2083580046892166,0.19154199957847595,0.1935420036315918,0.143830404435013,-0.055528731205664705,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-17,60718,0.19385899603366852,0.20065799355506897,0.1899539977312088,0.19703100621700287,0.13717408400445535,0.018027107914271756,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-18,132592,0.19713599979877472,0.22610299289226532,0.19583900272846222,0.21798700094223022,0.13182857931242276,0.10635886771114178,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-19,168579,0.22483499348163605,0.22933100163936615,0.20125800371170044,0.20925499498844147,0.12664080024318491,-0.04005746175710201,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-20,70377,0.2092379927635193,0.21946600079536438,0.20785899460315704,0.21123500168323517,0.12088911054063603,0.009462171714959888,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-21,93206,0.21109500527381897,0.21889199316501617,0.20320700109004974,0.20635299384593964,0.11562890461735255,-0.023111737157161638,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-22,102240,0.2063239961862564,0.21412299573421478,0.19099000096321106,0.1911959946155548,0.11100410912503511,-0.07345180192394418,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-23,48053,0.19123199582099915,0.20765799283981323,0.19100399315357208,0.20145800709724426,0.10628660365309542,0.05367273777007564,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-24,136512,0.2014160007238388,0.20751400291919708,0.19236600399017334,0.2021690011024475,0.10172967341689183,0.003529241728575494,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-25,115927,0.20216000080108643,0.21193400025367737,0.1935960054397583,0.20199599862098694,0.09756008948674319,-0.000855731989163333,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-26,199906,0.20203499495983124,0.20635400712490082,0.1714089959859848,0.17344200611114502,0.09442933556935183,-0.14135919872065839,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-27,211513,0.17330600321292877,0.20171399414539337,0.16017800569534302,0.18212999403476715,0.09178466821338675,0.05009160190441242,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-28,79471,0.18216800689697266,0.19580599665641785,0.17035500705242157,0.17622199654579163,0.08846798428291723,-0.03243835547399043,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-29,52603,0.17624199390411377,0.19502399861812592,0.174126997590065,0.19174300134181976,0.08508943512017442,0.08807643256950026,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-30,30567,0.19174699485301971,0.19469599425792694,0.18385499715805054,0.18535099923610687,0.08137701321915952,-0.03333629942674088,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-07-31,66909,0.18536600470542908,0.18661700189113617,0.17057499289512634,0.17057499289512634,0.07811026300800204,-0.07971905412907065,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-08-01,79352,0.17216099798679352,0.17561499774456024,0.15801799297332764,0.15801799297332764,0.07508460009616356,-0.07361571417164914,False,False,False,False,False,2.0,0.1394439935684204,1.0,0.2299010008573532
2016-08-02,197250,0.16490499675273895,0.1713089942932129,0.12268400192260742,0.12724199891090393,0.07376161970988566,-0.1947625930650726,False,False,True,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-03,106321,0.12752699851989746,0.15934400260448456,0.1266240030527115,0.14247900247573853,0.07170953870198003,0.11974822539139529,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-04,78311,0.14458300173282623,0.16184300184249878,0.14254100620746613,0.1516440063714981,0.06909226173521904,0.06432529521197483,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-05,87960,0.15663200616836548,0.16716499626636505,0.15038199722766876,0.16482000052928925,0.0664767986003929,0.0868876685143265,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-06,52231,0.16482000052928925,0.17287899553775787,0.1574230045080185,0.17275500297546387,0.06392575822186022,0.04814344388237357,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-07,51728,0.17275699973106384,0.17275699973106384,0.1579190045595169,0.16093400120735168,0.06147137006934456,-0.06842639324194333,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-08,85297,0.16083499789237976,0.18144699931144714,0.15665100514888763,0.17523600161075592,0.05963760127400531,0.08886873063559242,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-09,39849,0.17725999653339386,0.17725999653339386,0.16742099821567535,0.17270100116729736,0.05714767112619097,-0.014466207971860934,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-10,115904,0.1734289973974228,0.19297899305820465,0.1713549941778183,0.1890379935503006,0.05537148751390074,0.09459697553911339,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-11,112529,0.1890449970960617,0.19651900231838226,0.1780339926481247,0.1810230016708374,0.05352716362171858,-0.042398841253731945,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-12,148755,0.18093200027942657,0.1887740045785904,0.16655400395393372,0.1829490065574646,0.051961805471865484,0.010639558889479428,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-13,109816,0.18293200433254242,0.18539099395275116,0.1709969937801361,0.17520399391651154,0.05008341520690296,-0.04233427000610879,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-14,115312,0.1776150017976761,0.18391600251197815,0.16783399879932404,0.17342999577522278,0.04838334463219052,-0.010125329346853285,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-15,59199,0.17343099415302277,0.17761099338531494,0.1687690019607544,0.173785999417305,0.04640627697180902,0.00205272242838328,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-16,66315,0.17382299900054932,0.18030600249767303,0.17116299271583557,0.1745699942111969,0.04454311361231044,0.004511265559484556,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-17,82778,0.1745939999818802,0.18240399658679962,0.17183299362659454,0.17748700082302094,0.04284450807970517,0.01670966780404992,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-18,54479,0.17763599753379822,0.18091000616550446,0.1731570065021515,0.17527000606060028,0.04108993265888756,-0.012491026115379,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-19,33598,0.17531399428844452,0.1798900067806244,0.17255300283432007,0.178273007273674,0.0394022862232584,0.017133571685023163,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-20,23309,0.17840200662612915,0.17994900047779083,0.17397500574588776,0.1790039986371994,0.037730871648690635,0.004100404063993812,False,False,False,False,False,2.0,0.12724199891090393,2.0,0.12724199891090393
2016-08-21,83162,0.17899799346923828,0.1798119992017746,0.16752499341964722,0.17442500591278076,0.03645867835536247,-0.025580393506735133,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-22,67344,0.1744379997253418,0.18118399381637573,0.17268800735473633,0.17847700417041779,0.03506054376067631,0.0232306041007857,False,False,False,False,False,2.0,0.12724199891090393,2.0,0.12724199891090393
2016-08-23,59064,0.1784520000219345,0.18183499574661255,0.1693439930677414,0.1765809953212738,0.03393206670658606,-0.010623266890638638,False,False,False,False,False,2.0,0.12724199891090393,2.0,0.12724199891090393
2016-08-24,45226,0.17657999694347382,0.17685100436210632,0.1677819937467575,0.17031599581241608,0.0326889139020242,-0.0354794665046434,False,False,False,False,False,2.0,0.12724199891090393,1.0,0.12724199891090393
2016-08-25,26811,0.17033399641513824,0.17200900614261627,0.16586999595165253,0.16586999595165253,0.031361418716471176,-0.02610441749499748,False,False,False,False,True,2.0,0.12724199891090393,1.0,0.12724199891090393
