Date,Volume,Open,High,Low,Close,ATR,CC,ODR,Top,Btm,Buy,Sell,Trend,WM,Band,last_pivot
2014-10-06,65376,0.8786789774894714,0.9965299963951111,0.8054450154304504,0.9797030091285706,0.1688513934612274,0.11392797533575694,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-07,68251,0.9804930090904236,1.0122300386428833,0.9006900191307068,1.0046000480651855,0.16598582476377485,0.025412843182711642,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-08,116352,1.003600001335144,1.1082700490951538,0.9490839838981628,1.0883100032806396,0.16564583678543565,0.08332664862666062,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-09,66784,1.0875300168991089,1.1632599830627441,1.0492099523544312,1.1056400537490845,0.16306604648157952,0.015923818044679017,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-10,121420,1.1049100160598755,1.150589942932129,1.0416500568389893,1.1406300067901611,0.16035973846215754,0.03164678497530016,False,False,False,False,False,1.0,1.7683500051498413,4.0,0.8795030117034912
2014-10-11,81875,1.1382499933242798,1.1484299898147583,1.0612900257110596,1.0767099857330322,0.1566987497442346,-0.056039224530841314,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-12,58972,1.0774600505828857,1.1034400463104248,1.0374799966812134,1.08502995967865,0.15216181473848342,0.007727219080218228,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-13,92058,1.0832799673080444,1.1259000301361084,1.0201300382614136,1.1034200191497803,0.14984222359529398,0.01694889556466883,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-14,63787,1.0983999967575073,1.1553200483322144,1.0685299634933472,1.074470043182373,0.14668961665747263,-0.026236587577696868,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-15,104550,1.0830199718475342,1.084939956665039,0.9110029935836792,0.9908109903335571,0.14805198397866698,-0.07786075878023913,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-16,59154,0.9869539737701416,1.0258899927139282,0.9183400273323059,0.9994580149650574,0.14602688304881475,0.008727219132469655,False,False,False,False,False,1.0,1.7683500051498413,3.0,0.8795030117034912
2014-10-17,63033,0.9987180233001709,0.9987180233001709,0.9188569784164429,0.9731979966163635,0.14275559072380475,-0.026274258603661282,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-18,60842,0.973583996295929,1.003100037574768,0.9481080174446106,0.9658300280570984,0.13836741219412238,-0.007570883401817774,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-19,47857,0.9655680060386658,1.0130599737167358,0.9588819742202759,0.9944360256195068,0.13415794155923927,0.02961804534070378,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-20,86281,0.9956759810447693,1.0053399801254272,0.9168239831924438,0.9503939747810364,0.13187584432792648,-0.044288470755103115,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-21,50962,0.9520609974861145,0.9791820049285889,0.9329760074615479,0.9577829837799072,0.12759235198488222,0.007774679969507536,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-22,63726,0.9569090008735657,0.9921020269393921,0.9427469968795776,0.9467160105705261,0.12368048588862883,-0.011554781612119536,False,False,False,False,False,1.0,1.7683500051498413,2.0,0.8795030117034912
2014-10-23,97123,0.942326009273529,0.9461929798126221,0.7250419855117798,0.8654959797859192,0.1285801628471347,-0.08579133539281836,False,False,False,False,False,2.0,0.8654959797859192,1.0,0.8795030117034912
2014-10-24,52867,0.842074990272522,0.8599680066108704,0.7448149919509888,0.7621570229530334,0.12818520409652448,-0.11939854054370846,False,False,False,False,False,2.0,0.7621570229530334,1.0,0.8795030117034912
2014-10-25,54596,0.7638260126113892,0.7713080048561096,0.6717650294303894,0.7398020029067993,0.12675309266298426,-0.029331252449289247,False,False,False,False,False,2.0,0.7398020029067993,1.0,0.8795030117034912
2014-10-26,37576,0.7402600049972534,0.7531700134277344,0.6858670115470886,0.6944019794464111,0.12378058812386733,-0.06136780284725407,False,False,False,False,False,2.0,0.6944019794464111,1.0,0.8795030117034912
2014-10-27,141319,0.6976230144500732,0.7745220065116882,0.6034939885139465,0.7228310108184814,0.12614295961756106,0.04094030865916376,False,False,False,False,False,2.0,0.6944019794464111,1.0,0.8795030117034912
2014-10-28,82388,0.7049750089645386,0.729839026927948,0.6046159863471985,0.689257025718689,0.12609696366572049,-0.046447903586449235,False,False,False,False,False,2.0,0.689257025718689,1.0,0.8795030117034912
2014-10-29,23967,0.6877750158309937,0.6992459893226624,0.6217679977416992,0.6330599784851074,0.12366601506148261,-0.08153278840354916,False,False,False,False,False,2.0,0.6330599784851074,1.0,0.8795030117034912
2014-10-30,48426,0.6320469975471497,0.6644150018692017,0.5903069972991943,0.6140639781951904,0.12118811453690885,-0.030006635919986313,False,False,False,False,False,2.0,0.6140639781951904,1.0,0.8795030117034912
2014-10-31,37303,0.6136900186538696,0.6401140093803406,0.5983139872550964,0.6072180271148682,0.11721870991632562,-0.011148595787108917,False,False,False,False,False,2.0,0.6072180271148682,1.0,0.8795030117034912
2014-11-01,33871,0.6071230173110962,0.6382269859313965,0.5714539885520935,0.5858319997787476,0.11469642428947449,-0.03521968449740209,False,False,False,False,False,2.0,0.5858319997787476,1.0,0.8795030117034912
2014-11-02,26877,0.586417019367218,0.586417019367218,0.5618209838867188,0.5794939994812012,0.11019140484902573,-0.01081880180655903,False,False,False,False,False,2.0,0.5794939994812012,1.0,0.8795030117034912
2014-11-03,40900,0.5779250264167786,0.5992599725723267,0.551177978515625,0.5763229727745056,0.10708593430940953,-0.0054720613320146105,False,False,False,False,False,2.0,0.5763229727745056,1.0,0.8795030117034912
2014-11-04,42252,0.5758280158042908,0.5827370285987854,0.5457479953765869,0.547635018825531,0.10358108925504898,-0.04977756449802184,False,False,True,False,False,2.0,0.547635018825531,1.0,0.547635018825531
2014-11-05,25458,0.5479419827461243,0.5846440196037292,0.5479419827461243,0.5719820261001587,0.10025248483120644,0.044458455792039775,False,False,False,False,False,2.0,0.547635018825531,1.0,0.547635018825531
2014-11-06,28528,0.5708339810371399,0.5970749855041504,0.5568069815635681,0.5959029793739319,0.09725326078667523,0.04182116252300627,False,False,False,False,False,2.0,0.547635018825531,1.0,0.547635018825531
2014-11-07,29986,0.5902780294418335,0.6194850206375122,0.5783230066299438,0.6162949800491333,0.09444869844771989,0.03422033683507619,False,False,False,False,False,2.0,0.547635018825531,1.0,0.547635018825531
2014-11-08,40713,0.6198350191116333,0.658195972442627,0.5936679840087891,0.6438770294189453,0.09295266294702578,0.04475462280678166,False,False,False,False,False,2.0,0.547635018825531,1.0,0.547635018825531
2014-11-09,44247,0.6435980200767517,0.7213690280914307,0.6340680122375488,0.7213690280914307,0.09267008059236859,0.12035217150457522,False,False,False,False,False,2.0,0.547635018825531,2.0,0.547635018825531
2014-11-10,67836,0.7166699767112732,0.7624760270118713,0.6929200291633606,0.7356969714164734,0.0915143764551757,0.019862154829340284,False,True,False,True,False,2.0,0.547635018825531,2.0,0.7356969714164734
2014-11-11,30147,0.7344909906387329,0.7466359734535217,0.6919609904289246,0.7179549932479858,0.08967240678364677,-0.024115877674918296,False,False,False,False,False,2.0,0.547635018825531,2.0,0.7356969714164734
2014-11-12,75047,0.7185419797897339,0.763824999332428,0.6951580047607422,0.7323200106620789,0.08862213617304872,0.020008242228536588,False,False,False,False,False,2.0,0.547635018825531,2.0,0.7356969714164734
2014-11-13,41142,0.7356740236282349,0.7735040187835693,0.6653879880905151,0.7045300006866455,0.08959683089904899,-0.03794790470126419,False,False,False,False,False,2.0,0.547635018825531,2.0,0.7356969714164734
2014-11-14,65337,0.7006649971008301,0.7018749713897705,0.6432520151138306,0.6892250180244446,0.08818088863273729,-0.02172367769617256,False,False,False,False,False,2.0,0.547635018825531,2.0,0.7356969714164734
2014-11-15,31335,0.6923069953918457,0.7054060101509094,0.6258950233459473,0.6411449909210205,0.08774739354134853,-0.06975954999607814,False,False,False,False,False,2.0,0.547635018825531,1.0,0.7356969714164734
2014-11-16,27106,0.6388819813728333,0.6576769948005676,0.6262720227241516,0.6545310020446777,0.0849302724681019,0.020878290110990072,False,False,False,False,False,2.0,0.547635018825531,1.0,0.7356969714164734
2014-11-17,152764,0.6519290208816528,0.676593005657196,0.5562509894371033,0.5847799777984619,0.08670085965570144,-0.10656641782944098,True,False,False,False,False,2.0,0.547635018825531,1.0,0.7356969714164734
2014-11-18,49911,0.5861330032348633,0.6033390164375305,0.5261579751968384,0.5990729928016663,0.08622486873495097,0.024441696955859626,False,False,False,False,False,2.0,0.547635018825531,1.0,0.7356969714164734
2014-11-19,25761,0.5969949960708618,0.6025819778442383,0.5543519854545593,0.5590029954910278,0.08432512491768737,-0.06688666955798539,False,False,False,False,True,2.0,0.547635018825531,1.0,0.7356969714164734
2014-11-20,23231,0.5586389899253845,0.569225013256073,0.5144690275192261,0.5251709818840027,0.08284666795864534,-0.06052206138413829,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-21,34457,0.5169950127601624,0.5632500052452087,0.500091016292572,0.5324900150299072,0.08186228400834492,0.013936476687360422,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-22,26876,0.5336620211601257,0.5578669905662537,0.5254309773445129,0.5348290205001831,0.07939097046901471,0.004392580901530163,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-23,31246,0.535660982131958,0.5423550009727478,0.5153859853744507,0.5268970131874084,0.07676987272547883,-0.014830921675410336,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-24,29693,0.5260499715805054,0.5534830093383789,0.5258830189704895,0.5317400097846985,0.07431137860759936,0.009191543083519882,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-25,84303,0.5316020250320435,0.640425980091095,0.5308899879455566,0.5954710245132446,0.0760726092844963,0.11985371338589101,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-26,29237,0.5825700163841248,0.6241919994354248,0.5515149831771851,0.5627409815788269,0.07590282963318347,-0.05496496317544963,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-27,10861,0.5606129765510559,0.5696679949760437,0.5535010099411011,0.5575399994850159,0.07291603740327143,-0.009242230909181637,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-28,17669,0.5570970177650452,0.5750060081481934,0.5346639752388,0.5647609829902649,0.07128733717857752,0.012951507536533402,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-29,17081,0.5643200278282166,0.5867189764976501,0.5599930286407471,0.5657110214233398,0.0690592677124938,0.001682195586608648,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-11-30,14933,0.5713859796524048,0.5807750225067139,0.5628839731216431,0.5675519704818726,0.06650085679612264,0.00325422165879119,False,False,False,False,False,2.0,0.5251709818840027,1.0,0.7356969714164734
2014-12-01,78718,0.5678640007972717,0.5779340267181396,0.4700410068035126,0.47450000047683716,0.06857046495204785,-0.1639532145858481,False,False,False,False,False,2.0,0.47450000047683716,1.0,0.7356969714164734
2014-12-02,21321,0.4736959934234619,0.5527780055999756,0.46947699785232544,0.527409017086029,0.06930699209182797,0.11150477672502057,False,False,False,False,False,2.0,0.47450000047683716,1.0,0.7356969714164734
2014-12-03,26152,0.5281220078468323,0.5281220078468323,0.4846700131893158,0.507565975189209,0.0680142422201124,-0.03762363033998595,False,False,False,False,False,2.0,0.47450000047683716,1.0,0.7356969714164734
2014-12-04,18051,0.5088739991188049,0.5171859860420227,0.45381298661231995,0.45646798610687256,0.06778218008059192,-0.10067260529685473,False,False,False,False,False,2.0,0.45646798610687256,1.0,0.7356969714164734
2014-12-05,45854,0.45506298542022705,0.48044300079345703,0.4073620140552521,0.42889299988746643,0.06804712041347258,-0.060409463661598384,False,False,False,False,False,2.0,0.42889299988746643,1.0,0.7356969714164734
2014-12-06,18704,0.4274669885635376,0.4489400088787079,0.42284899950027466,0.4437029957771301,0.0659493148617206,0.034530747514064375,False,False,False,False,False,2.0,0.42889299988746643,1.0,0.7356969714164734
2014-12-07,21887,0.4434509873390198,0.480663001537323,0.4434509873390198,0.47055599093437195,0.06451244982854974,0.06052020250665602,False,False,False,False,False,2.0,0.42889299988746643,1.0,0.7356969714164734
2014-12-08,36453,0.4706130027770996,0.49737799167633057,0.4434790015220642,0.44834399223327637,0.06398177684483557,-0.047203731604797405,False,False,False,False,False,2.0,0.42889299988746643,1.0,0.7356969714164734
2014-12-09,28887,0.4483090043067932,0.44952499866485596,0.3804599940776825,0.3896079957485199,0.06423593823195246,-0.13100654297202163,False,False,False,False,False,2.0,0.3896079957485199,1.0,0.7356969714164734
2014-12-10,18125,0.39117899537086487,0.4199190139770508,0.36898499727249146,0.38965898752212524,0.06357084215558281,0.0001308796897439013,False,False,False,False,False,2.0,0.3896079957485199,1.0,0.7356969714164734
2014-12-11,22967,0.3873800039291382,0.40722399950027466,0.3767549991607666,0.39848798513412476,0.061915750064779077,0.022658267599943827,False,False,False,False,False,2.0,0.3896079957485199,1.0,0.7356969714164734
2014-12-12,16403,0.3937990069389343,0.3978630006313324,0.3727549910545349,0.37573298811912537,0.06010661226551962,-0.05710334530497929,False,False,False,False,False,2.0,0.37573298811912537,1.0,0.7356969714164734
2014-12-13,17427,0.3755260109901428,0.3847059905529022,0.368598997592926,0.3759610056877136,0.05790663130024245,0.0006068606584950231,False,False,False,False,False,2.0,0.37573298811912537,1.0,0.7356969714164734
2014-12-14,13826,0.3752540051937103,0.41132399439811707,0.3708460032939911,0.38350600004196167,0.05703519929043663,0.02006855562173704,False,False,False,False,False,2.0,0.37573298811912537,1.0,0.7356969714164734
2014-12-15,23997,0.38683798909187317,0.406343013048172,0.3770439922809601,0.3828969895839691,0.055648390364275394,-0.0015880076398437915,False,False,False,False,False,2.0,0.37573298811912537,1.0,0.7356969714164734
2014-12-16,41021,0.3832629919052124,0.3919830024242401,0.3344449996948242,0.3378570079803467,0.055742870982532416,-0.11762950043707565,False,False,False,False,False,2.0,0.3378570079803467,1.0,0.7356969714164734
2014-12-17,33391,0.347025990486145,0.3491779863834381,0.2998589873313904,0.33831900358200073,0.05542167738600818,0.001367429387999941,False,False,False,False,False,2.0,0.3378570079803467,1.0,0.7356969714164734
2014-12-18,17760,0.33817699551582336,0.352620005607605,0.3049040138721466,0.3163830041885376,0.05503639310348069,-0.06483821234164389,False,False,True,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-19,16495,0.3161669969558716,0.34468498826026917,0.3042350113391876,0.31985899806022644,0.054307072294360735,0.010986664345653097,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-20,12708,0.3196820020675659,0.34160900115966797,0.31254899501800537,0.3390989899635315,0.05304471898672583,0.060151479308024225,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-21,24431,0.3389579951763153,0.3563080132007599,0.3207840025424957,0.3438059985637665,0.05216868357030275,0.013880927810316468,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-22,19493,0.3438960015773773,0.3617039918899536,0.330487996339798,0.3447990119457245,0.05112104916929539,0.002888295684503106,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-23,25039,0.34517499804496765,0.38136300444602966,0.3348889946937561,0.38109299540519714,0.0508886971984443,0.1052612745456063,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.3163830041885376
2014-12-24,64962,0.38324201107025146,0.45813700556755066,0.3783220052719116,0.42536699771881104,0.05233501235330404,0.11617637387047641,False,False,False,True,False,2.0,0.3163830041885376,2.0,0.3163830041885376
2014-12-25,53937,0.4229089915752411,0.4556039869785309,0.39946499466896057,0.4524269998073578,0.05252521135111735,0.06361565949795378,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.3163830041885376
2014-12-26,35090,0.4561710059642792,0.45863598585128784,0.42816099524497986,0.43369999527931213,0.051422700313876885,-0.04139232304000329,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.3163830041885376
2014-12-27,98085,0.43291300535202026,0.537680983543396,0.4099000096321106,0.5105730295181274,0.05524061399374731,0.17724933150923228,False,False,False,False,False,2.0,0.3163830041885376,3.0,0.3163830041885376
2014-12-28,117333,0.5096459984779358,0.6110290288925171,0.4821929931640625,0.5638719797134399,0.058920385080482675,0.10439045369399036,False,True,False,False,False,2.0,0.3163830041885376,4.0,0.5638719797134399
2014-12-29,72362,0.5646809935569763,0.572393000125885,0.4877989888191223,0.4877989888191223,0.06020406639179668,-0.13491181266531094,False,False,False,False,False,2.0,0.3163830041885376,3.0,0.5638719797134399
2014-12-30,57426,0.490337997674942,0.5303570032119751,0.4563390016555786,0.48904600739479065,0.06089476315002667,0.002556418943563621,False,False,False,False,False,2.0,0.3163830041885376,3.0,0.5638719797134399
2014-12-31,37598,0.48660799860954285,0.48841699957847595,0.42443498969078064,0.4346599876880646,0.061080575877725835,-0.11120839120320647,False,False,False,False,True,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-01,24999,0.4362410008907318,0.4672999978065491,0.4193609952926636,0.4657599925994873,0.06042349720953382,0.07155019047610556,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-02,34883,0.4732719957828522,0.48803800344467163,0.434143990278244,0.4591369926929474,0.06009702300737851,-0.014219769863821452,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-03,42365,0.4591729938983917,0.4902549982070923,0.4516009986400604,0.4611720144748688,0.059024871835361176,0.004432275800704932,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-04,29438,0.46661800146102905,0.46779000759124756,0.3980950117111206,0.41723400354385376,0.05955837803759947,-0.09527466878285473,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-05,35008,0.4113759994506836,0.44728899002075195,0.3930239975452423,0.42141199111938477,0.059293708759494974,0.010013535665944095,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-06,34746,0.4216200113296509,0.4772869944572449,0.4096440076828003,0.46160900592803955,0.05971117266024246,0.0953864998048124,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-07,21150,0.4616140127182007,0.47744300961494446,0.44640201330184937,0.4636070132255554,0.05827766384288509,0.0043283542388845575,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-08,18235,0.47208699584007263,0.47208699584007263,0.42912599444389343,0.4291749894618988,0.05751183072054979,-0.07426985093278704,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-09,15356,0.42842599749565125,0.4414860010147095,0.4132620096206665,0.4318009912967682,0.05604743875422445,0.006118720567015901,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-10,23213,0.4259659945964813,0.4302319884300232,0.3708690106868744,0.41921600699424744,0.05629166584700792,-0.029145334439196202,False,False,False,False,False,2.0,0.3163830041885376,2.0,0.5638719797134399
2015-01-11,12931,0.41894298791885376,0.4195280075073242,0.3724440038204193,0.37874799966812134,0.05583128273900277,-0.09653259095777178,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.5638719797134399
2015-01-12,12038,0.37887299060821533,0.38503700494766235,0.3602530062198639,0.3643159866333008,0.05427891853844256,-0.038104526089818624,False,False,False,False,False,2.0,0.3163830041885376,1.0,0.5638719797134399
2015-01-13,15632,0.3637630045413971,0.3651989996433258,0.2973540127277374,0.3094789981842041,0.05495722195729985,-0.15052040113818121,False,False,False,False,False,2.0,0.3094789981842041,1.0,0.5638719797134399
2015-01-14,20845,0.3004089891910553,0.30472201108932495,0.21296699345111847,0.22352199256420135,0.05703496109608914,-0.2777474598416547,False,False,True,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-15,14019,0.22012099623680115,0.27371299266815186,0.22012099623680115,0.26171401143074036,0.05686281286285222,0.1708647029690793,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-16,14482,0.2605380117893219,0.2821410000324249,0.24761800467967987,0.27844899892807007,0.05574582198734686,0.06394379653516724,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-17,12834,0.28202399611473083,0.2845480144023895,0.23652100563049316,0.24805699288845062,0.05535988132657434,-0.10914747819750792,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-18,11861,0.24873000383377075,0.2697809934616089,0.2327509969472885,0.25865599513053894,0.054443387085961636,0.042728092921994865,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-19,17059,0.25570300221443176,0.2648400068283081,0.23771099746227264,0.25418099761009216,0.05307766819996533,-0.017300961913480184,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-20,8073,0.2537649869918823,0.25465598702430725,0.23031899333000183,0.2362229973077774,0.05164063447468233,-0.07065044386151131,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-21,10021,0.24065600335597992,0.262472003698349,0.23298799991607666,0.2612679898738861,0.050532802940061836,0.10602266862898757,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-22,15642,0.2615079879760742,0.2874389886856079,0.2572210133075714,0.27344200015068054,0.04951706156196057,0.046595873771872354,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-23,12268,0.27399298548698425,0.28957399725914,0.25546398758888245,0.28314098715782166,0.04874670896737542,0.03546999730032874,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.22352199256420135
2015-01-24,16130,0.27999699115753174,0.3064909875392914,0.26645201444625854,0.29836899042129517,0.04831132217365829,0.053782405070818884,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.22352199256420135
2015-01-25,24533,0.2971149981021881,0.3328399956226349,0.2952579855918884,0.31022700667381287,0.0477748565665127,0.03974279041456108,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.22352199256420135
2015-01-26,29143,0.31581801176071167,0.3629849851131439,0.29982298612594604,0.31707799434661865,0.04854421368754696,0.022083788727037756,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.22352199256420135
2015-01-27,17843,0.316540002822876,0.3305929899215698,0.2887459993362427,0.32037100195884705,0.04820935253243597,0.010385481398714091,False,True,False,True,False,2.0,0.22352199256420135,2.0,0.32037100195884705
2015-01-28,16093,0.31901800632476807,0.33009499311447144,0.27625200152397156,0.2909789979457855,0.04849103448533916,-0.09174364668883805,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.32037100195884705
2015-01-29,27625,0.2902759909629822,0.3183310031890869,0.2809450030326843,0.30991101264953613,0.047935782768892335,0.0650631655116154,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.32037100195884705
2015-01-30,21911,0.3061389923095703,0.3211440145969391,0.2867549955844879,0.2940180003643036,0.04725844458107028,-0.051282502513730344,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.32037100195884705
2015-01-31,10211,0.2940419912338257,0.30237600207328796,0.2795009911060333,0.2843630015850067,0.0460392729003795,-0.0328381213644533,False,False,False,False,False,2.0,0.22352199256420135,1.0,0.32037100195884705
2015-02-01,17050,0.2836099863052368,0.31115099787712097,0.27270299196243286,0.29995399713516235,0.045659709551094926,0.05482779216442801,False,False,False,False,False,2.0,0.22352199256420135,2.0,0.32037100195884705
